date,Natural Gas,Wind,Coal,Solar,Water,Nuclear
2021-06-03T06:00:00Z,17656,7258,8261,0,108,5053
2021-06-03T05:00:00Z,20925,6256,9047,0,89,5052
2021-06-03T04:00:00Z,24330,5686,9756,0,100,5050
2021-06-03T03:00:00Z,27552,5556,10127,0,81,5048
2021-06-03T02:00:00Z,29526,5489,10189,57,47,5047
2021-06-03T01:00:00Z,31471,4431,10129,720,67,5046
2021-06-03T00:00:00Z,32663,3853,10108,1531,95,5048
2021-06-02T23:00:00Z,33752,3077,10101,2205,78,5051
2021-06-02T22:00:00Z,33696,2617,10164,2891,50,5053
2021-06-02T21:00:00Z,33649,1646,10141,3632,52,5055
2021-06-02T20:00:00Z,32474,1514,10093,4262,51,5057
2021-06-02T19:00:00Z,30805,927,10023,5032,51,5060
2021-06-02T18:00:00Z,28947,1064,9905,5187,51,5067
2021-06-02T17:00:00Z,26182,1274,9950,5339,72,5071
2021-06-02T16:00:00Z,24007,1094,9990,5094,73,5069
2021-06-02T15:00:00Z,21589,1203,10067,4652,73,5068
2021-06-02T14:00:00Z,19808,2097,9361,3691,73,5068
2021-06-02T13:00:00Z,19599,2900,9287,1078,69,5068
2021-06-02T12:00:00Z,19111,2973,9045,15,96,5067
2021-06-02T11:00:00Z,17874,3934,7659,0,77,5066
2021-06-02T10:00:00Z,16986,4845,6667,0,50,5066
2021-06-02T09:00:00Z,16894,4960,6601,0,49,5065
2021-06-02T08:00:00Z,17039,5182,7038,0,49,5065
2021-06-02T07:00:00Z,17884,4749,7988,0,74,5064
2021-06-02T06:00:00Z,19794,3813,9000,0,53,5065
2021-06-02T05:00:00Z,23001,3306,9109,0,87,5064
2021-06-02T04:00:00Z,26739,2776,9146,0,87,5065
2021-06-02T03:00:00Z,30029,2181,9138,0,87,5065
2021-06-02T02:00:00Z,31795,1321,9170,108,88,5066
2021-06-02T01:00:00Z,32163,682,9166,1136,112,5068
2021-06-02T00:00:00Z,30874,603,9248,3314,132,5068
2021-06-01T23:00:00Z,29863,750,9394,4539,155,5071
2021-06-01T22:00:00Z,29543,790,9287,4775,136,5071
2021-06-01T21:00:00Z,28034,1163,9493,4832,124,5072
2021-06-01T20:00:00Z,26852,1471,9552,4731,86,5072
2021-06-01T19:00:00Z,26009,1697,9351,4603,85,5072
2021-06-01T18:00:00Z,24990,2313,8732,4427,83,5072
2021-06-01T17:00:00Z,24101,2314,9105,4015,83,5073
2021-06-01T16:00:00Z,22816,2758,8953,3864,83,5071
2021-06-01T15:00:00Z,21373,3843,8486,3315,83,5070
2021-06-01T14:00:00Z,20605,4455,8167,2296,84,5070
2021-06-01T13:00:00Z,20296,5002,8170,680,91,5069
2021-06-01T12:00:00Z,19737,5542,7678,4,84,5068
2021-06-01T11:00:00Z,18672,4588,7712,0,84,5069
2021-06-01T10:00:00Z,18081,4251,7505,0,104,5069
2021-06-01T09:00:00Z,17801,4397,7609,0,112,5068
2021-06-01T08:00:00Z,17783,4728,7760,0,138,5068
2021-06-01T07:00:00Z,18255,4768,8406,0,112,5067
2021-06-01T06:00:00Z,19266,5263,8624,0,84,5067
2021-06-01T05:00:00Z,19986,6181,9289,0,85,5066
2021-06-01T04:00:00Z,22278,6380,9500,4,84,5065
2021-06-01T03:00:00Z,24464,6474,9675,16,84,5064
2021-06-01T02:00:00Z,24431,7184,9637,141,130,5065
2021-06-01T01:00:00Z,23487,8205,9554,871,157,5064
2021-06-01T00:00:00Z,23305,9251,9249,1547,158,5064
2021-05-31T23:00:00Z,22920,11105,9326,1146,158,5063
2021-05-31T22:00:00Z,22035,12101,9304,1259,133,5063
2021-05-31T21:00:00Z,21129,12562,8940,1708,84,5061
2021-05-31T20:00:00Z,21370,10414,8886,2943,84,5061
2021-05-31T19:00:00Z,19658,12088,8161,2780,84,5062
2021-05-31T18:00:00Z,18378,12388,8141,2385,84,5063
2021-05-31T17:00:00Z,17788,11559,8578,1587,84,5067
2021-05-31T16:00:00Z,16493,11808,8278,762,104,5066
2021-05-31T15:00:00Z,14219,12827,7519,487,122,5065
2021-05-31T14:00:00Z,13364,11447,6988,423,84,5065
2021-05-31T13:00:00Z,12079,10017,7842,143,84,5065
2021-05-31T12:00:00Z,11476,9720,8803,5,84,5065
2021-05-31T11:00:00Z,10722,10863,8286,0,84,5064
2021-05-31T10:00:00Z,9966,12260,7344,0,85,5064
2021-05-31T09:00:00Z,9646,13929,6308,0,84,5063
2021-05-31T08:00:00Z,9151,16273,5254,0,84,5063
2021-05-31T07:00:00Z,8931,17544,5361,0,84,5063
2021-05-31T06:00:00Z,10103,17371,6137,0,84,5062
2021-05-31T05:00:00Z,11702,17624,6625,0,84,5062
2021-05-31T04:00:00Z,13198,18295,6808,0,85,5061
2021-05-31T03:00:00Z,14360,18327,7646,0,85,5061
2021-05-31T02:00:00Z,15007,18385,7527,96,88,5060
2021-05-31T01:00:00Z,14781,18959,7360,778,109,5049
2021-05-31T00:00:00Z,14797,19113,7499,1872,109,5061
2021-05-30T23:00:00Z,15124,18490,7886,2840,109,5060
2021-05-30T22:00:00Z,15309,17583,8014,3431,110,5062
2021-05-30T21:00:00Z,15249,16969,7945,3615,109,5062
2021-05-30T20:00:00Z,15387,15493,8155,3869,86,5062
2021-05-30T19:00:00Z,15381,13298,8352,4295,86,5063
2021-05-30T18:00:00Z,15140,11478,8369,3985,86,5064
2021-05-30T17:00:00Z,16262,8970,8719,2569,86,5065
2021-05-30T16:00:00Z,17157,6864,8813,1612,87,5065
2021-05-30T15:00:00Z,17207,5527,8844,851,89,5066
2021-05-30T14:00:00Z,16553,5048,8782,576,89,5066
2021-05-30T13:00:00Z,14066,6490,8632,278,85,5067
2021-05-30T12:00:00Z,12638,7908,8631,11,85,5066
2021-05-30T11:00:00Z,11655,9017,8509,0,85,5065
2021-05-30T10:00:00Z,11377,9582,8569,0,85,5066
2021-05-30T09:00:00Z,10829,11048,8327,0,85,5065
2021-05-30T08:00:00Z,10652,12521,8062,0,85,5064
2021-05-30T07:00:00Z,11137,13142,8412,0,86,5064
2021-05-30T06:00:00Z,12775,13568,8435,0,86,5063
2021-05-30T05:00:00Z,14854,13846,8587,0,86,5062
2021-05-30T04:00:00Z,18820,12421,8688,0,85,5060
2021-05-30T03:00:00Z,22868,10802,8630,0,85,5058
2021-05-30T02:00:00Z,24761,10246,8764,185,87,5058
2021-05-30T01:00:00Z,23982,11093,8733,2032,111,5057
2021-05-30T00:00:00Z,24206,10438,8675,4354,110,5056
2021-05-29T23:00:00Z,25959,8505,8785,5118,110,5058
2021-05-29T22:00:00Z,26639,6612,8898,5344,111,5061
2021-05-29T21:00:00Z,26415,5032,8896,5579,115,5065
2021-05-29T20:00:00Z,25430,3883,8916,5786,89,5068
2021-05-29T19:00:00Z,23590,4120,8962,5833,86,5069
2021-05-29T18:00:00Z,21217,4926,8720,5769,105,5070
2021-05-29T17:00:00Z,20144,4228,8502,5489,132,5069
2021-05-29T16:00:00Z,19061,3671,7936,5247,127,5069
2021-05-29T15:00:00Z,17756,3998,6962,4874,86,5069
2021-05-29T14:00:00Z,16140,4700,6524,3847,86,5070
2021-05-29T13:00:00Z,16783,4458,6814,1070,86,5070
2021-05-29T12:00:00Z,16546,4943,6740,14,87,5069
2021-05-29T11:00:00Z,15756,6084,6195,0,107,5069
2021-05-29T10:00:00Z,14772,8114,5280,0,134,5069
2021-05-29T09:00:00Z,13219,10644,4548,0,134,5067
2021-05-29T08:00:00Z,13240,11035,4815,0,134,5066
2021-05-29T07:00:00Z,13682,11500,5272,0,137,5065
2021-05-29T06:00:00Z,15427,10600,6621,0,139,5064
2021-05-29T05:00:00Z,17422,9961,8126,0,150,5063
2021-05-29T04:00:00Z,19905,9976,8767,0,157,5063
2021-05-29T03:00:00Z,22162,10614,8655,0,155,5062
2021-05-29T02:00:00Z,22312,12309,8266,100,162,5061
2021-05-29T01:00:00Z,21961,13947,7482,1010,194,5061
2021-05-29T00:00:00Z,21839,15196,7293,2469,153,5061
2021-05-28T23:00:00Z,23131,15337,7441,2943,110,5060
2021-05-28T22:00:00Z,23271,14529,7452,4255,111,5060
2021-05-28T21:00:00Z,23602,13313,7717,4562,110,5060
2021-05-28T20:00:00Z,23497,12439,7823,4616,86,5061
2021-05-28T19:00:00Z,23617,10961,8360,4418,86,5061
2021-05-28T18:00:00Z,23245,9980,8123,4516,86,5063
2021-05-28T17:00:00Z,22328,9520,8299,4176,104,5066
2021-05-28T16:00:00Z,20550,10023,7960,4140,145,5068
2021-05-28T15:00:00Z,18826,10683,7736,3458,86,5068
2021-05-28T14:00:00Z,17601,11552,7093,2493,86,5069
2021-05-28T13:00:00Z,17650,11124,7584,676,85,5069
2021-05-28T12:00:00Z,17442,10764,7625,3,85,5069
2021-05-28T11:00:00Z,16054,10659,7515,0,85,5069
2021-05-28T10:00:00Z,14780,10642,7794,0,85,5067
2021-05-28T09:00:00Z,14536,10771,8187,0,85,5068
2021-05-28T08:00:00Z,14593,11734,8357,0,85,5070
2021-05-28T07:00:00Z,15604,11729,9322,0,85,5072
2021-05-28T06:00:00Z,15860,14385,9081,0,86,5070
2021-05-28T05:00:00Z,16508,17431,8743,0,87,5070
2021-05-28T04:00:00Z,19770,16720,9567,0,87,5070
2021-05-28T03:00:00Z,23968,15478,9956,0,87,5069
2021-05-28T02:00:00Z,27190,13282,10140,98,88,5068
2021-05-28T01:00:00Z,28688,12207,10263,556,110,5066
2021-05-28T00:00:00Z,31260,10631,10361,1452,111,5066
2021-05-27T23:00:00Z,32475,10068,10416,2551,113,5056
2021-05-27T22:00:00Z,32976,9378,10396,3265,113,5055
2021-05-27T21:00:00Z,31633,9350,10570,4235,109,5055
2021-05-27T20:00:00Z,30009,9899,10386,4616,117,5057
2021-05-27T19:00:00Z,26526,11735,10002,4818,103,5059
2021-05-27T18:00:00Z,22528,14150,9176,4801,111,5065
2021-05-27T17:00:00Z,19088,16167,8124,4880,97,5066
2021-05-27T16:00:00Z,16529,17704,7577,3633,84,5061
2021-05-27T15:00:00Z,14264,18143,7349,3015,83,5062
2021-05-27T14:00:00Z,13731,15892,7642,2808,83,5063
2021-05-27T13:00:00Z,13233,14520,9195,700,82,5063
2021-05-27T12:00:00Z,11606,15323,9285,2,82,5062
2021-05-27T11:00:00Z,9396,16708,7947,0,82,5062
2021-05-27T10:00:00Z,8516,17422,7233,0,82,5062
2021-05-27T09:00:00Z,8395,16862,8000,0,83,5062
2021-05-27T08:00:00Z,8824,16720,8886,0,83,5061
2021-05-27T07:00:00Z,9265,17836,9063,0,82,5060
2021-05-27T06:00:00Z,10864,18592,9146,0,81,5061
2021-05-27T05:00:00Z,12727,20088,9410,0,82,5060
2021-05-27T04:00:00Z,15385,20654,10022,0,82,5060
2021-05-27T03:00:00Z,18663,21001,9952,0,82,5058
2021-05-27T02:00:00Z,20630,20631,10104,97,85,5053
2021-05-27T01:00:00Z,21275,20890,10478,1039,106,5041
2021-05-27T00:00:00Z,23209,20231,10454,2175,107,5040
2021-05-26T23:00:00Z,24761,18909,10442,3502,106,5040
2021-05-26T22:00:00Z,25222,17383,10413,4572,106,5040
2021-05-26T21:00:00Z,24690,16040,10429,5248,105,5044
2021-05-26T20:00:00Z,24372,14315,10327,5549,82,5050
2021-05-26T19:00:00Z,23941,12812,10033,5622,82,5052
2021-05-26T18:00:00Z,22463,12196,9863,5339,81,5053
2021-05-26T17:00:00Z,20547,12527,9182,5067,81,5053
2021-05-26T16:00:00Z,18176,13258,8883,3964,82,5051
2021-05-26T15:00:00Z,15907,14061,8221,3119,82,5051
2021-05-26T14:00:00Z,15419,13495,7625,2259,82,5052
2021-05-26T13:00:00Z,14742,14003,7164,727,82,5053
2021-05-26T12:00:00Z,13508,14773,6611,5,82,5054
2021-05-26T11:00:00Z,11166,15116,6500,0,82,5052
2021-05-26T10:00:00Z,9909,16145,5761,0,82,5054
2021-05-26T09:00:00Z,9422,16912,5281,0,82,5063
2021-05-26T08:00:00Z,9586,16938,5605,0,82,5064
2021-05-26T07:00:00Z,10198,16891,6310,0,82,5064
2021-05-26T06:00:00Z,11407,15611,7878,0,82,5064
2021-05-26T05:00:00Z,14393,14591,8838,0,82,5064
2021-05-26T04:00:00Z,16108,15696,9316,0,83,5064
2021-05-26T03:00:00Z,18993,15725,9319,0,84,5063
2021-05-26T02:00:00Z,21041,14782,9264,200,84,5063
2021-05-26T01:00:00Z,21732,13424,9191,2151,103,5062
2021-05-26T00:00:00Z,22969,11612,9035,4104,131,5059
2021-05-25T23:00:00Z,25554,9619,8979,3618,114,5060
2021-05-25T22:00:00Z,25266,9496,9062,3754,84,5060
2021-05-25T21:00:00Z,23232,9792,9091,4905,84,5064
2021-05-25T20:00:00Z,20993,11154,9048,5160,83,5065
2021-05-25T19:00:00Z,19428,11914,8827,5280,84,5065
2021-05-25T18:00:00Z,18620,11825,8325,5481,86,5065
2021-05-25T17:00:00Z,17645,11908,7882,5335,109,5063
2021-05-25T16:00:00Z,17437,11032,7833,4884,108,5062
2021-05-25T15:00:00Z,17377,9166,8485,4059,109,5062
2021-05-25T14:00:00Z,16765,9327,8440,2483,108,5064
2021-05-25T13:00:00Z,17204,8814,8781,516,101,5064
2021-05-25T12:00:00Z,15086,10299,8572,2,85,5063
2021-05-25T11:00:00Z,12428,11333,7853,0,84,5063
2021-05-25T10:00:00Z,11385,11825,7142,0,84,5063
2021-05-25T09:00:00Z,10669,13156,6050,0,84,5062
2021-05-25T08:00:00Z,10082,14865,5686,0,85,5062
2021-05-25T07:00:00Z,10078,15612,5636,0,109,5066
2021-05-25T06:00:00Z,10985,15660,6615,0,84,5067
2021-05-25T05:00:00Z,11552,16874,7351,0,84,5081
2021-05-25T04:00:00Z,12833,18885,7218,0,84,5082
2021-05-25T03:00:00Z,13742,19748,8059,0,103,5079
2021-05-25T02:00:00Z,14578,19783,7866,110,130,5079
2021-05-25T01:00:00Z,13866,19248,8041,1758,112,5064
2021-05-25T00:00:00Z,14734,18000,8316,3049,84,5063
2021-05-24T23:00:00Z,16325,15764,9574,3220,84,5062
2021-05-24T22:00:00Z,17672,13727,9730,3860,85,5063
2021-05-24T21:00:00Z,18136,12004,9664,4226,84,5063
2021-05-24T20:00:00Z,17897,10975,9775,4486,84,5063
2021-05-24T19:00:00Z,16992,11111,9621,4558,84,5064
2021-05-24T18:00:00Z,16595,10649,9261,4606,87,5065
2021-05-24T17:00:00Z,16484,11002,8441,4161,110,5066
2021-05-24T16:00:00Z,16033,10856,8432,3618,110,5067
2021-05-24T15:00:00Z,16193,9726,8852,2647,130,5068
2021-05-24T14:00:00Z,16094,9070,9315,1461,157,5068
2021-05-24T13:00:00Z,14628,10236,9159,500,114,5068
2021-05-24T12:00:00Z,13329,11875,7895,2,86,5067
2021-05-24T11:00:00Z,9856,12851,7908,0,86,5068
2021-05-24T10:00:00Z,8232,14185,6921,0,44,5067
2021-05-24T09:00:00Z,7666,15185,6032,0,43,5066
2021-05-24T08:00:00Z,7103,16527,5756,0,43,5064
2021-05-24T07:00:00Z,7305,16974,5958,0,67,5067
2021-05-24T06:00:00Z,7336,18049,6438,0,43,5067
2021-05-24T05:00:00Z,7930,18824,7362,0,45,5067
2021-05-24T04:00:00Z,9550,19290,7884,0,105,5067
2021-05-24T03:00:00Z,11091,19444,8224,0,133,5066
2021-05-24T02:00:00Z,11109,20167,8024,37,114,5067
2021-05-24T01:00:00Z,11048,20068,7583,515,86,5067
2021-05-24T00:00:00Z,11646,19068,7594,1469,87,5068
2021-05-23T23:00:00Z,12248,17628,7597,2369,86,5069
2021-05-23T22:00:00Z,12641,15644,8113,3377,86,5071
2021-05-23T21:00:00Z,12750,14380,8185,4142,104,5071
2021-05-23T20:00:00Z,12543,13459,8394,4648,132,5071
2021-05-23T19:00:00Z,12804,12824,8594,4509,134,5071
2021-05-23T18:00:00Z,12605,12916,8806,3897,142,5071
2021-05-23T17:00:00Z,11598,14184,8735,2750,160,5071
2021-05-23T16:00:00Z,9956,14856,8466,2438,145,5071
2021-05-23T15:00:00Z,9126,14672,7920,1983,111,5070
2021-05-23T14:00:00Z,8847,13489,7928,1311,110,5070
2021-05-23T13:00:00Z,8410,12930,7744,381,86,5069
2021-05-23T12:00:00Z,8325,12942,7574,7,86,5069
2021-05-23T11:00:00Z,7794,14100,6913,0,86,5069
2021-05-23T10:00:00Z,7322,14800,6879,0,44,5069
2021-05-23T09:00:00Z,7298,15277,6872,0,42,5070
2021-05-23T08:00:00Z,7672,15219,7190,0,43,5070
2021-05-23T07:00:00Z,8080,14362,8519,0,66,5070
2021-05-23T06:00:00Z,9305,13816,9956,0,43,5069
2021-05-23T05:00:00Z,9813,15608,9674,0,63,5070
2021-05-23T04:00:00Z,10654,17314,9094,0,113,5069
2021-05-23T03:00:00Z,11892,18474,8371,0,86,5069
2021-05-23T02:00:00Z,12462,18656,8037,147,86,5068
2021-05-23T01:00:00Z,11715,19016,7155,1713,86,5068
2021-05-23T00:00:00Z,11914,18653,6909,3035,85,5068
2021-05-22T23:00:00Z,12974,16927,7563,3903,85,5069
2021-05-22T22:00:00Z,14422,13738,8867,4472,85,5069
2021-05-22T21:00:00Z,16052,11063,9837,4319,85,5069
2021-05-22T20:00:00Z,16830,9605,10186,4365,85,5083
2021-05-22T19:00:00Z,17031,8795,10219,4484,89,5085
2021-05-22T18:00:00Z,17108,9066,10124,3646,136,5067
2021-05-22T17:00:00Z,16390,10255,10083,2735,198,5040
2021-05-22T16:00:00Z,15263,11567,9260,2003,173,5041
2021-05-22T15:00:00Z,14913,11022,8799,1451,145,5043
2021-05-22T14:00:00Z,14628,9723,8713,941,109,5042
2021-05-22T13:00:00Z,13485,10413,7776,249,85,5042
2021-05-22T12:00:00Z,13015,11244,7179,2,84,5041
2021-05-22T11:00:00Z,11728,12285,6869,0,84,5041
2021-05-22T10:00:00Z,10364,14028,6535,0,42,5041
2021-05-22T09:00:00Z,9317,15444,6478,0,41,5032
2021-05-22T08:00:00Z,9168,16158,6862,0,41,5047
2021-05-22T07:00:00Z,9157,17186,7445,0,65,5042
2021-05-22T06:00:00Z,9565,17563,8572,0,41,5039
2021-05-22T05:00:00Z,10402,18248,9508,0,42,5040
2021-05-22T04:00:00Z,12064,18558,10056,0,84,5039
2021-05-22T03:00:00Z,14093,18679,10250,0,84,5039
2021-05-22T02:00:00Z,14800,18794,10314,65,84,5038
2021-05-22T01:00:00Z,15545,18387,10315,749,84,5037
2021-05-22T00:00:00Z,17272,16386,10327,2147,87,5037
2021-05-21T23:00:00Z,19234,14425,10215,3618,89,5037
2021-05-21T22:00:00Z,19727,13479,10154,4492,90,5036
2021-05-21T21:00:00Z,19375,13028,10116,4798,89,5037
2021-05-21T20:00:00Z,19053,12639,10094,4723,86,5039
2021-05-21T19:00:00Z,18247,12698,9953,4729,90,5039
2021-05-21T18:00:00Z,16718,12549,9973,4653,110,5041
2021-05-21T17:00:00Z,15181,12639,9864,4210,110,5041
2021-05-21T16:00:00Z,13885,13374,9252,3232,109,5043
2021-05-21T15:00:00Z,12813,13911,8468,2503,109,5042
2021-05-21T14:00:00Z,11403,13617,8291,2539,109,5043
2021-05-21T13:00:00Z,11162,14327,7944,840,85,5042
2021-05-21T12:00:00Z,9994,15530,7469,2,85,5041
2021-05-21T11:00:00Z,7947,15533,7226,0,84,5040
2021-05-21T10:00:00Z,6899,15954,6782,0,43,5040
2021-05-21T09:00:00Z,6549,16407,6593,0,41,5038
2021-05-21T08:00:00Z,6511,17105,6609,0,41,5038
2021-05-21T07:00:00Z,6694,17305,7330,0,66,5038
2021-05-21T06:00:00Z,7194,17629,8492,0,41,5037
2021-05-21T05:00:00Z,8969,18057,9185,0,41,5037
2021-05-21T04:00:00Z,11686,17844,9928,0,41,5037
2021-05-21T03:00:00Z,15570,16476,10119,0,43,5038
2021-05-21T02:00:00Z,18180,14356,10346,183,84,5040
2021-05-21T01:00:00Z,18105,13736,10194,2262,85,5042
2021-05-21T00:00:00Z,18551,13013,10109,3713,84,5044
2021-05-20T23:00:00Z,18742,12071,10276,4625,84,5045
2021-05-20T22:00:00Z,19188,10754,10246,4973,85,5046
2021-05-20T21:00:00Z,18661,9145,10323,5451,84,5048
2021-05-20T20:00:00Z,19095,7100,10370,5470,84,5050
2021-05-20T19:00:00Z,18736,5781,10416,5597,85,5051
2021-05-20T18:00:00Z,18259,5105,10569,5525,109,5052
2021-05-20T17:00:00Z,16830,5152,10462,5392,68,5053
2021-05-20T16:00:00Z,15807,5069,10359,5202,66,5054
2021-05-20T15:00:00Z,15783,4316,10389,4573,66,5054
2021-05-20T14:00:00Z,15356,4479,10353,3218,66,5053
2021-05-20T13:00:00Z,14810,6020,10180,768,41,5053
2021-05-20T12:00:00Z,14525,5883,9937,2,41,5053
2021-05-20T11:00:00Z,12375,5289,10376,0,41,5053
2021-05-20T10:00:00Z,11337,5137,10335,0,41,5053
2021-05-20T09:00:00Z,11202,5284,10199,0,41,5052
2021-05-20T08:00:00Z,11379,5473,10343,0,41,5052
2021-05-20T07:00:00Z,11789,5721,10618,0,65,5052
2021-05-20T06:00:00Z,12104,6818,10742,0,41,5052
2021-05-20T05:00:00Z,13506,7705,10883,0,41,5080
2021-05-20T04:00:00Z,15831,7972,10921,0,41,5094
2021-05-20T03:00:00Z,17714,8560,10819,44,43,5093
2021-05-20T02:00:00Z,18399,8185,10953,249,85,5075
2021-05-20T01:00:00Z,17944,7507,10427,2180,85,5061
2021-05-20T00:00:00Z,17871,7344,10360,3096,84,5062
2021-05-19T23:00:00Z,19223,6469,10461,3179,84,5061
2021-05-19T22:00:00Z,19577,6007,10649,3472,84,5059
2021-05-19T21:00:00Z,18637,6441,10322,3990,86,5060
2021-05-19T20:00:00Z,18114,5973,10124,4486,87,5059
2021-05-19T19:00:00Z,17671,5386,10370,4601,92,5060
2021-05-19T18:00:00Z,16589,5875,10096,4431,129,5064
2021-05-19T17:00:00Z,15485,6281,9773,4791,113,5063
2021-05-19T16:00:00Z,14751,7094,9415,4446,91,5060
2021-05-19T15:00:00Z,14521,7865,8746,3636,65,5059
2021-05-19T14:00:00Z,14612,7446,9141,2069,57,5059
2021-05-19T13:00:00Z,15416,6327,9943,408,41,5059
2021-05-19T12:00:00Z,15045,6676,9003,3,41,5058
2021-05-19T11:00:00Z,13354,6884,8424,0,41,5058
2021-05-19T10:00:00Z,12483,7832,7032,0,41,5058
2021-05-19T09:00:00Z,11806,8742,6662,0,41,5056
2021-05-19T08:00:00Z,11998,9023,6727,0,48,5056
2021-05-19T07:00:00Z,12230,9152,7253,0,63,5055
2021-05-19T06:00:00Z,12942,8936,8382,0,41,5053
2021-05-19T05:00:00Z,14786,8590,9236,0,43,5051
2021-05-19T04:00:00Z,16867,8902,9950,0,84,5051
2021-05-19T03:00:00Z,19368,9348,10052,0,84,5051
2021-05-19T02:00:00Z,19633,9963,10061,151,87,5049
2021-05-19T01:00:00Z,18365,9341,10384,1840,110,5049
2021-05-19T00:00:00Z,18407,8332,10971,3365,109,5048
2021-05-18T23:00:00Z,18392,7822,10977,4396,110,5048
2021-05-18T22:00:00Z,18559,7515,10703,4915,109,5048
2021-05-18T21:00:00Z,17869,8920,10356,5015,109,5048
2021-05-18T20:00:00Z,17130,9931,9773,5238,111,5051
2021-05-18T19:00:00Z,16216,10459,9092,5506,84,5052
2021-05-18T18:00:00Z,15088,10860,8825,5459,41,5054
2021-05-18T17:00:00Z,14576,11087,8717,4937,48,5055
2021-05-18T16:00:00Z,13424,12471,7851,4430,40,5055
2021-05-18T15:00:00Z,11458,13277,7205,4238,40,5056
2021-05-18T14:00:00Z,10847,13648,7143,2806,40,5056
2021-05-18T13:00:00Z,10745,13914,7650,451,40,5056
2021-05-18T12:00:00Z,11849,11572,7896,3,40,5056
2021-05-18T11:00:00Z,9089,12116,7847,0,40,5055
2021-05-18T10:00:00Z,8159,11070,8718,0,40,5054
2021-05-18T09:00:00Z,8431,10554,8867,0,40,5053
2021-05-18T08:00:00Z,8076,13065,7785,0,40,5053
2021-05-18T07:00:00Z,8175,14260,7811,0,42,5053
2021-05-18T06:00:00Z,8609,16212,7276,0,84,5052
2021-05-18T05:00:00Z,10076,17043,7529,0,83,5051
2021-05-18T04:00:00Z,12306,17241,8486,0,95,5050
2021-05-18T03:00:00Z,15670,16238,9045,0,104,5049
2021-05-18T02:00:00Z,17081,16473,8431,166,149,5048
2021-05-18T01:00:00Z,17216,15766,8057,1977,108,5046
2021-05-18T00:00:00Z,17694,14769,8535,3660,108,5047
2021-05-17T23:00:00Z,19062,12358,9250,4473,108,5051
2021-05-17T22:00:00Z,19870,10405,9891,5179,116,5041
2021-05-17T21:00:00Z,20612,10232,9928,5296,168,5034
2021-05-17T20:00:00Z,20658,10080,10010,5486,171,5038
2021-05-17T19:00:00Z,19608,9861,10044,5662,120,5054
2021-05-17T18:00:00Z,18111,10397,9405,5592,125,5050
2021-05-17T17:00:00Z,16758,10651,9253,5041,143,5051
2021-05-17T16:00:00Z,15039,11545,8751,4518,143,5053
2021-05-17T15:00:00Z,13698,11873,8607,4034,81,5055
2021-05-17T14:00:00Z,13240,11438,9092,2773,81,5055
2021-05-17T13:00:00Z,13337,11195,9834,488,81,5055
2021-05-17T12:00:00Z,12460,11589,9031,2,81,5055
2021-05-17T11:00:00Z,9485,12116,9098,0,81,5055
2021-05-17T10:00:00Z,7758,13340,8327,0,81,5054
2021-05-17T09:00:00Z,7393,14139,7500,0,81,5055
2021-05-17T08:00:00Z,7258,15860,6407,0,82,5058
2021-05-17T07:00:00Z,7085,17273,6179,0,81,5066
2021-05-17T06:00:00Z,7505,18387,6212,0,82,5057
2021-05-17T05:00:00Z,8606,19603,6113,0,82,5056
2021-05-17T04:00:00Z,10939,18849,7273,0,81,5057
2021-05-17T03:00:00Z,12989,18943,7285,0,83,5056
2021-05-17T02:00:00Z,14931,16741,7654,146,105,5051
2021-05-17T01:00:00Z,14766,15167,7528,2023,113,5051
2021-05-17T00:00:00Z,15008,13044,7957,3817,146,5052
2021-05-16T23:00:00Z,16265,10189,8897,4215,113,5051
2021-05-16T22:00:00Z,16893,7763,9586,4643,113,5051
2021-05-16T21:00:00Z,16517,7034,9504,5102,127,5050
2021-05-16T20:00:00Z,16214,7020,9145,5227,136,5050
2021-05-16T19:00:00Z,15826,7439,8870,5066,117,5049
2021-05-16T18:00:00Z,15100,7667,8740,5124,122,5049
2021-05-16T17:00:00Z,14600,7981,8453,4940,123,5049
2021-05-16T16:00:00Z,14219,7734,8144,4491,115,5049
2021-05-16T15:00:00Z,13911,6795,7999,4124,81,5050
2021-05-16T14:00:00Z,13566,6195,7899,3051,81,5051
2021-05-16T13:00:00Z,13603,5980,8530,643,81,5051
2021-05-16T12:00:00Z,13064,7096,8038,5,81,5052
2021-05-16T11:00:00Z,11170,8965,7586,0,81,5049
2021-05-16T10:00:00Z,10409,10011,7400,0,81,5049
2021-05-16T09:00:00Z,9599,11780,6780,0,81,5051
2021-05-16T08:00:00Z,9181,13212,6495,0,81,5052
2021-05-16T07:00:00Z,9194,14526,6587,0,81,5052
2021-05-16T06:00:00Z,9419,15490,6895,0,81,5050
2021-05-16T05:00:00Z,9871,16730,7357,0,81,5050
2021-05-16T04:00:00Z,10568,17793,7835,0,81,5049
2021-05-16T03:00:00Z,12020,18713,7460,0,82,5049
2021-05-16T02:00:00Z,12710,19818,6581,6,106,5048
2021-05-16T01:00:00Z,12802,20300,6038,210,113,5048
2021-05-16T00:00:00Z,13195,20045,6154,813,147,5044
2021-05-15T23:00:00Z,13467,19479,6535,1496,148,5044
2021-05-15T22:00:00Z,13869,17987,6735,2739,115,5044
2021-05-15T21:00:00Z,14065,16059,7511,3861,148,5044
2021-05-15T20:00:00Z,14319,15084,7333,4556,149,5045
2021-05-15T19:00:00Z,13400,15895,6512,4902,115,5045
